,AAPL Equity,MSFT Equity,TLT Bond,SPY ETF,OIL Future,VIX Call
2026-03-30 23:31:55.519060,110.9170364559233,235.79294211271213,2.0011598810980473,299.65090112780115,72.42975408866788,23.284438813081813
2026-03-31 23:31:55.519060,111.2361313184858,235.68980169205813,2.0398542806176776,300.1395452062627,72.2747658956976,23.43627149669206
2026-04-01 23:31:55.519060,110.2159560990841,236.23706749128527,1.8735121514997422,300.29111311878074,72.15855326079951,23.457049569998908
2026-04-02 23:31:55.519060,107.64336937079392,234.04483578869753,2.0688678855735545,297.64569041667164,72.28655651643672,23.687324323680286
2026-04-03 23:31:55.519060,107.17434351696518,233.24003305996612,2.4933130415015157,298.0301218252446,72.49094711738012,23.770344629654044
2026-04-06 23:31:55.519060,108.72275432031758,235.59780003271044,2.3222249130590384,300.18600886352004,72.3381289388425,24.020483913617067
2026-04-07 23:31:55.519060,110.32710341272126,237.93795074597574,2.5336031902909686,303.016530941309,72.09036738515525,23.990619561721438
2026-04-08 23:31:55.519060,110.95456600822709,236.75818315626177,2.834525953327914,307.24516865311,72.73938235410037,23.91685249550903
2026-04-09 23:31:55.519060,109.02869572703054,234.76161724218844,2.371395212366115,300.63150636307864,72.94515348746017,23.82131586749508
2026-04-10 23:31:55.519060,110.41118014062592,237.7874272222995,2.6337640450178688,301.01469293169225,72.17797524383276,23.81350304576642
2026-04-13 23:31:55.519060,111.9097938253745,240.72716736425843,2.6584346550256024,302.6638235753821,73.03022707615878,23.880324920109707
2026-04-14 23:31:55.519060,112.06564618420211,243.7123948515112,2.7117946763371146,304.360100867797,72.8740428957244,24.07872492372862
2026-04-15 23:31:55.519060,110.90520801596,242.36379942485684,3.569680536792356,299.52375376268725,72.93485321013416,24.06704791815436
2026-04-16 23:31:55.519060,110.00341236246653,240.6109345974195,2.2895665188390324,300.03553535086655,73.0764440688374,24.131903588368942
2026-04-17 23:31:55.519060,109.6634537514419,236.99988540716586,2.283766134273925,297.2346855835916,73.30162928884707,24.201289448194
2026-04-20 23:31:55.519060,108.95749004797239,236.2802116226842,2.563167270028062,295.529110567501,73.14313790948792,24.18044281395303
2026-04-21 23:31:55.519060,110.48513174377548,237.913807577816,2.6542169366492225,299.5630840997144,73.0006072065491,24.34926169850694
2026-04-22 23:31:55.519060,111.06103220039756,240.95761881848352,3.057367423190806,299.03962791077726,73.52506060776709,24.38723348208154
2026-04-23 23:31:55.519060,110.77896849897526,243.34957030797494,1.9531220722684595,302.03347239065334,73.21954324679197,24.544280672876198
2026-04-24 23:31:55.519060,110.58122434481186,244.33340485249244,1.5664571671370902,302.65404355334107,73.54276046659452,24.60351656263599
2026-04-27 23:31:55.519060,110.18089409638635,244.31964422002716,1.3304266850255952,303.5806911109648,73.48969789858103,24.75785061358129
2026-04-28 23:31:55.519060,108.04649825321815,239.7874421922589,1.1779209631892167,299.9974150948129,73.37913269078025,24.594101879353225
2026-04-29 23:31:55.519060,106.43386616137931,236.66944914717018,1.0708309843587727,296.3696634673204,73.51192075677665,24.609969415145144
2026-04-30 23:31:55.519060,107.25345476481633,239.659680735856,1.0584105314919232,302.51594406986317,73.94595977065973,24.750180992857533
2026-05-01 23:31:55.519060,105.71934889374255,233.4371466743883,0.7833382318157722,298.310521421692,73.8413495901761,24.821892241399645
2026-05-04 23:31:55.519060,102.45673364382124,229.88160189730166,0.7786770464533179,293.3693916494261,73.8850756964688,25.091323373439142
2026-05-05 23:31:55.519060,104.71257411882233,232.6708139398643,0.7460065256854199,295.82744157944376,73.78676734807519,25.363437785168234
2026-05-06 23:31:55.519060,104.10888421035834,233.42584020651944,0.9630102069682153,296.1606752456366,73.40234797138574,25.388533601162738
2026-05-07 23:31:55.519060,104.00379993758453,233.11553113077724,0.9450030561109194,291.4803679611629,72.61867733416042,25.484030224280843
2026-05-08 23:31:55.519060,103.0277721765021,230.50027870727962,0.7691719645901564,286.5559836724343,72.1192209067813,25.565810274510042
2026-05-11 23:31:55.519060,100.92704717157568,225.7572050570712,0.9801066863355726,281.2030231098921,72.2327733285644,25.666430477086756
2026-05-12 23:31:55.519060,101.84344091849701,227.5366994320118,1.0118694431432589,284.29420277348123,72.2634190244445,25.845484648316965
2026-05-13 23:31:55.519060,101.15252474163914,222.90515299753713,0.6527764525575093,283.27796463872403,72.31857595912085,25.895743090022517
2026-05-14 23:31:55.519060,98.98914796728357,219.2175260636108,0.6171145183155589,277.2717579452313,72.33966606184929,25.876358415596318
2026-05-15 23:31:55.519060,100.05411567038925,222.10364753518704,0.6552660213665976,279.24324816070657,72.5480774363422,26.087308115835157
